ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,target_id,maneuver_index
2025-06-08T07:47:36.158Z,1749368856.158,255.5,55.6,55.6,55.6,43.520466,43.520465527,43.520467103,43.520468679,122.4,7.66,7.0,6460.739,4.1058122,4.105809679,4.105818082,4.105826485,2.5,76.47,12.927,21.0,1749376056158.999,1749368856158.999,126.656,0.4,49.459,49.459,304.959,9.568,13.65,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.260Z,1749368856.26,252.1,55.9,55.9,55.9,43.5204637,43.52046312,43.520465054,43.520466988,124.2,6.9,6.461,6461.794,4.1057995,4.105797022,4.105805281,4.10581354,2.5,-33.663,12.009,20.9,1749376056260.0,1749368856260.0,122.563,4.9,52.96,52.96,305.06,9.548,12.59,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.359Z,1749368856.359,255.5,60.5,60.5,60.5,43.5204606,43.520460127,43.520461703,43.520463279,119.1,6.8,5.933,6462.86,4.105787,4.105784479,4.105792882,4.105801285,2.5,34.343,11.109,20.8,1749376056359.0,1749368856359.0,118.552,1.4,49.659,49.659,305.159,9.528,13.465,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.459Z,1749368856.459,251.3,57.6,57.6,57.6,43.520457,43.520456395,43.520458412,43.52046043,104.3,4.8,5.4,6463.96,4.1057743,4.105771834,4.105780055,4.105788276,2.5,-42.0,10.2,20.8,1749376056459.0,1749368856459.0,114.5,-0.5,53.959,53.959,305.259,9.508,12.238,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.558Z,1749368856.558,248.7,56.2,56.2,56.2,43.5204535,43.520452814,43.5204551,43.520457386,96.0,5.1,6.539,6465.018,4.1057621,4.105759674,4.10576776,4.105775847,2.5,-26.263,12.527,20.8,1749376056558.0,1749368856558.0,118.691,2.3,56.658,56.658,305.358,9.488,11.432,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.658Z,1749368856.658,248.4,47.6,47.6,47.6,43.5204499,43.520449205,43.520451522,43.520453839,103.286,7.2,7.7,6466.088,4.1057498,4.105747379,4.105755449,4.105763518,2.5,-2.97,14.9,20.8,1749376056658.999,1749368856658.999,122.967,4.0,57.059,57.059,305.459,9.468,11.311,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.759Z,1749368856.759,248.4,43.3,43.3,43.3,43.5204465,43.520445805,43.520448122,43.520450439,110.5,8.3,8.4,6467.172,4.1057372,4.105734779,4.105742849,4.105750918,2.5,0.0,16.7,20.8,1749376056759.0,1749368856759.0,127.2,3.2,57.159,57.159,305.559,9.448,11.28,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.858Z,1749368856.858,249.5,48.7,48.7,48.7,43.5204437,43.520443039,43.520445243,43.520447447,118.311,8.0,9.7,6468.227,4.1057247,4.105722261,4.105730391,4.10573852,2.5,11.111,17.7,20.9,1749376056858.0,1749368856858.0,137.249,2.2,56.158,56.158,305.658,9.428,11.639,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:36.957Z,1749368856.957,253.0,58.5,58.5,58.5,43.5204412,43.520440648,43.520442488,43.520444328,126.2,9.7,11.5,6469.265,4.1057123,4.10570981,4.10571811,4.10572641,2.5,35.0,21.2,20.8,1749376056957.999,1749368856957.999,147.4,2.5,52.758,52.758,305.758,9.408,12.588,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.051Z,1749368857.051,254.3,65.1,65.1,65.1,43.5204385,43.520437989,43.520439692,43.520441395,137.8,10.9,11.593,6470.302,4.1057,4.105697493,4.105705849,4.105714204,2.5,13.978,21.478,20.8,1749376057051.0,1749368857051.0,157.764,4.8,51.546,51.546,305.846,9.39,12.935,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.158Z,1749368857.158,253.5,66.6,66.6,66.6,43.5204355,43.520434964,43.520436751,43.520438539,148.0,10.1,11.7,6471.356,4.1056876,4.105685103,4.105693425,4.105701747,2.5,-7.408,21.8,20.7,1749376057158.999,1749368857158.999,169.8,2.4,52.443,52.443,305.943,9.368,12.618,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.260Z,1749368857.26,251.5,59.4,59.4,59.4,43.5204322,43.520431601,43.520433598,43.520435595,143.9,3.8,6.0,6472.421,4.1056752,4.105672731,4.105680961,4.105689192,2.5,-19.802,9.8,20.7,1749376057260.0,1749368857260.0,153.7,1.7,54.534,54.534,306.034,9.348,12.011,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.358Z,1749368857.358,250.3,60.5,60.5,60.5,43.5204289,43.520428264,43.520430385,43.520432507,123.709,0.7,3.5,6473.472,4.105663,4.105660549,4.10566872,4.105676891,2.5,-12.245,4.2,20.6,1749376057358.0,1749368857358.0,136.119,-0.1,55.822,55.822,306.122,9.328,11.572,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.459Z,1749368857.459,249.8,55.0,55.0,55.0,43.5204247,43.520424048,43.520426221,43.520428394,102.9,1.3,3.5,6474.524,4.1056513,4.105648856,4.105657002,4.105665147,2.5,-4.95,5.593,20.7,1749376057459.0,1749368857459.0,117.999,-0.4,56.413,56.413,306.213,9.308,11.451,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.561Z,1749368857.561,243.3,60.4,60.4,60.4,43.520421,43.520420152,43.520422979,43.520425807,92.7,3.5,3.5,6475.583,4.1056392,4.105636874,4.105644628,4.105652381,2.5,-63.725,7.0,20.6,1749376057561.0,1749368857561.0,99.7,0.8,63.005,63.005,306.305,9.288,9.351,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.661Z,1749368857.661,247.6,53.6,53.6,53.6,43.5204172,43.520416481,43.520418879,43.520421277,93.7,5.4,5.6,6476.647,4.1056271,4.105624693,4.105632717,4.105640741,2.5,42.575,11.0,20.6,1749376057661.999,1749368857661.999,104.7,-1.3,58.796,58.796,306.396,9.268,10.673,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.760Z,1749368857.76,246.3,60.3,60.3,60.3,43.5204135,43.520412741,43.520415271,43.5204178,102.186,6.5,6.56,6477.691,4.1056152,4.105612816,4.105620763,4.10562871,2.5,-13.131,13.241,20.6,1749376057760.998,1749368857760.998,111.494,3.3,60.185,60.185,306.485,9.248,10.242,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.858Z,1749368857.858,247.4,53.4,53.4,53.4,43.5204095,43.520408774,43.520411193,43.520413612,110.5,7.386,7.5,6478.75,4.1056033,4.105600896,4.105608909,4.105616921,2.5,11.34,15.436,20.5,1749376057858.0,1749368857858.0,118.15,6.5,59.172,59.172,306.572,9.228,10.505,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:37.957Z,1749368857.957,245.0,52.5,52.5,52.5,43.5204052,43.520404402,43.520407062,43.520409722,114.429,8.3,9.4,6479.814,4.1055915,4.10558914,4.105597006,4.105604872,2.5,-24.0,17.7,20.5,1749376057957.999,1749368857957.999,125.012,4.4,61.662,61.662,306.662,9.208,9.731,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.053Z,1749368858.053,243.1,55.0,55.0,55.0,43.520401,43.520400146,43.520402993,43.520405841,118.2,5.9,7.5,6480.882,4.1055796,4.105577278,4.105585018,4.105592758,2.5,-19.792,13.4,20.5,1749376058053.998,1749368858053.998,131.6,6.5,63.665,63.665,306.765,9.184,9.094,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.165Z,1749368858.165,244.3,48.8,48.8,48.8,43.5203974,43.520396581,43.52039931,43.52040204,118.9,4.7,6.4,6481.907,4.1055679,4.105565554,4.105573374,4.105581195,2.5,10.714,11.1,20.6,1749376058165.998,1749368858165.998,130.0,10.8,62.599,62.599,306.899,9.15,9.48,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.263Z,1749368858.263,247.2,45.8,45.8,45.8,43.5203936,43.520392868,43.520395307,43.520397746,121.0,5.1,4.957,6482.978,4.1055557,4.1055533,4.105561301,4.105569302,2.5,29.896,10.453,20.6,1749376058263.0,1749368858263.0,128.657,9.9,59.816,59.816,307.016,9.121,10.357,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.360Z,1749368858.36,246.5,47.9,47.9,47.9,43.5203894,43.520388647,43.520391157,43.520393666,117.5,6.3,3.5,6484.089,4.1055432,4.105540812,4.105548771,4.105556731,2.5,-7.143,9.8,20.5,1749376058360.999,1749368858360.999,127.3,5.8,60.633,60.633,307.133,9.092,10.053,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.460Z,1749368858.46,245.6,54.7,54.7,54.7,43.5203854,43.52038462,43.52038722,43.52038982,104.0,4.0,2.9,6485.176,4.1055309,4.105528529,4.105536433,4.105544337,2.5,-9.091,6.9,20.6,1749376058460.0,1749368858460.0,110.9,5.0,61.652,61.652,307.252,9.062,9.781,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.548Z,1749368858.548,245.5,55.2,55.2,55.2,43.5203815,43.520380717,43.520383327,43.520385937,98.3,4.7,3.6,6486.237,4.1055189,4.105516531,4.105524428,4.105532326,2.5,-1.136,8.3,20.7,1749376058548.0,1749368858548.0,106.6,4.2,61.858,61.858,307.358,9.036,9.763,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.657Z,1749368858.657,245.9,55.9,55.9,55.9,43.520377,43.520376229,43.520378799,43.520381369,99.7,4.7,6.7,6487.355,4.1055065,4.105504123,4.105512046,4.105519968,2.5,3.636,11.4,20.7,1749376058657.999,1749368858657.999,111.1,5.7,61.59,61.59,307.49,9.003,9.849,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.759Z,1749368858.759,243.8,48.1,48.1,48.1,43.520373,43.520372166,43.520374945,43.520377724,121.1,6.9,8.4,6488.465,4.1054939,4.105491564,4.105499351,4.105507139,2.5,-20.792,15.3,20.8,1749376058759.0,1749368858759.0,136.4,1.3,63.811,63.811,307.611,8.972,9.18,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.859Z,1749368858.859,246.3,54.2,54.2,54.2,43.5203693,43.520368541,43.520371071,43.5203736,126.0,4.94,5.887,6489.546,4.1054815,4.105479116,4.105487063,4.10549501,2.5,25.0,10.828,20.8,1749376058859.0,1749368858859.0,128.159,3.9,61.431,61.431,307.731,8.942,9.947,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:38.957Z,1749368858.957,247.6,57.3,57.3,57.3,43.5203651,43.520364381,43.520366779,43.520369177,113.6,3.0,3.4,6490.635,4.1054693,4.105466893,4.105474917,4.105482941,2.5,13.131,6.4,20.9,1749376058957.999,1749368858957.999,120.0,3.6,60.25,60.25,307.85,8.913,10.371,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.059Z,1749368859.059,244.7,65.9,65.9,65.9,43.5203609,43.520360093,43.520362783,43.520365472,105.0,4.156,4.4,6491.695,4.1054575,4.105455146,4.105462993,4.105470839,2.5,-28.713,6.9,21.0,1749376059059.0,1749368859059.0,114.5,8.2,63.271,63.271,307.971,8.894,9.445,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.158Z,1749368859.158,243.8,61.8,61.8,61.8,43.5203569,43.520356066,43.520358845,43.520361624,99.9,5.3,3.41,6492.753,4.1054456,4.105443264,4.105451051,4.105458839,2.5,-9.0,7.395,21.0,1749376059158.999,1749368859158.999,109.054,12.5,64.291,64.291,308.091,8.884,9.11,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.260Z,1749368859.26,245.3,56.1,56.1,56.1,43.5203524,43.520351611,43.520354241,43.520356871,95.6,5.5,2.4,6493.85,4.1054335,4.105431134,4.10543902,4.105446905,2.5,14.706,7.9,20.9,1749376059260.998,1749368859260.998,103.5,8.2,62.913,62.913,308.213,8.874,9.517,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.359Z,1749368859.359,243.2,48.5,48.5,48.5,43.5203479,43.520347049,43.520349886,43.520352724,100.5,8.3,2.351,6494.983,4.1054209,4.105418576,4.105426323,4.10543407,2.5,-21.428,9.385,21.1,1749376059359.0,1749368859359.0,109.588,5.4,65.131,65.131,308.331,8.864,8.874,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.459Z,1749368859.459,243.9,49.1,49.1,49.1,43.5203436,43.520342769,43.520345538,43.520348307,104.9,8.6,2.3,6496.084,4.1054086,4.105406262,4.105414056,4.10542185,2.5,7.0,10.9,21.2,1749376059459.0,1749368859459.0,115.8,3.7,64.551,64.551,308.451,8.854,9.11,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.559Z,1749368859.559,244.1,44.9,44.9,44.9,43.5203394,43.520338575,43.520341324,43.520344073,106.9,7.7,2.1,6497.188,4.1053962,4.105393858,4.105401665,4.105409472,2.5,2.0,9.8,21.2,1749376059559.0,1749368859559.0,116.7,1.0,64.471,64.471,308.571,8.844,9.137,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.657Z,1749368859.657,245.2,54.5,54.5,54.5,43.5203354,43.520334608,43.520337248,43.520339888,105.3,7.648,2.3,6498.283,4.1053838,4.105381436,4.105389315,4.105397194,2.5,11.111,9.8,21.2,1749376059657.999,1749368859657.999,116.543,4.8,63.49,63.49,308.69,8.834,9.463,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.748Z,1749368859.748,245.8,54.5,54.5,54.5,43.5203311,43.520330326,43.520332906,43.520335486,106.6,7.6,2.2,6499.398,4.1053713,4.105368925,4.105376841,4.105384758,2.5,6.667,9.8,21.4,1749376059748.0,1749368859748.0,116.4,8.3,62.998,62.998,308.798,8.825,9.716,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0
2025-06-08T07:47:39.859Z,1749368859.859,245.2,50.0,50.0,50.0,43.5203265,43.520325708,43.520328348,43.520330988,104.1,8.4,2.1,6500.558,4.1053584,4.105356036,4.105363915,4.105371794,2.5,-5.405,10.5,21.4,1749376059859.0,1749368859859.0,114.6,3.5,63.731,63.731,308.931,8.814,9.471,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:39.960Z,1749368859.96,243.9,45.6,45.6,45.6,43.5203223,43.520321469,43.520324238,43.520327007,106.514,7.5,2.4,6501.654,4.1053461,4.105343762,4.105351556,4.10535935,2.5,-12.871,9.9,21.4,1749376059960.0,1749368859960.0,116.226,0.7,65.152,65.152,309.052,8.804,8.993,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.064Z,1749368860.064,244.5,49.6,49.6,49.6,43.5203182,43.520317387,43.520320097,43.520322806,109.0,6.5,2.4,6502.783,4.1053333,4.10533095,4.105338784,4.105346617,2.5,5.769,8.9,21.4,1749376060064.0,1749368860064.0,117.9,3.2,64.664,64.664,309.164,8.794,9.158,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.161Z,1749368860.161,246.1,47.3,47.3,47.3,43.5203142,43.520313435,43.520315985,43.520318535,110.0,5.7,2.4,6503.922,4.1053203,4.10531792,4.105325854,4.105333789,2.5,16.327,8.1,21.6,1749376060161.999,1749368860161.999,118.1,7.3,63.162,63.162,309.262,8.784,9.752,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.260Z,1749368860.26,247.4,47.5,47.5,47.5,43.5203101,43.520309374,43.520311793,43.520314212,112.3,5.2,3.3,6505.058,4.1053074,4.105304996,4.105313009,4.105321021,2.5,13.265,8.5,21.6,1749376060260.0,1749368860260.0,120.8,3.8,61.96,61.96,309.36,8.774,10.154,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.358Z,1749368860.358,246.3,48.2,48.2,48.2,43.5203064,43.520305641,43.520308171,43.5203107,113.3,5.1,3.497,6506.154,4.1052948,4.105292416,4.105300363,4.10530831,2.5,-11.224,7.761,21.7,1749376060358.0,1749368860358.0,119.914,-0.7,63.158,63.158,309.458,8.764,9.798,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.459Z,1749368860.459,248.2,52.6,52.6,52.6,43.5203028,43.520302099,43.520304436,43.520306773,112.0,3.3,3.7,6507.239,4.1052823,4.105279882,4.105287941,4.105295999,2.5,18.812,7.0,21.7,1749376060459.0,1749368860459.0,119.0,2.2,61.359,61.359,309.559,8.754,10.401,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.558Z,1749368860.558,248.4,61.3,61.3,61.3,43.520299,43.520298305,43.520300622,43.520302939,107.7,2.5,2.1,6508.333,4.1052698,4.105267379,4.105275449,4.105283518,2.5,2.02,4.6,21.6,1749376060558.0,1749368860558.0,112.3,4.6,61.258,61.258,309.658,8.744,10.387,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.658Z,1749368860.658,247.3,56.9,56.9,56.9,43.5202949,43.520294171,43.5202966,43.520299029,98.1,2.5,1.7,6509.432,4.1052574,4.105254998,4.105263005,4.105271012,2.5,-10.891,4.2,21.6,1749376060658.999,1749368860658.999,102.3,2.2,62.459,62.459,309.759,8.734,9.987,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.759Z,1749368860.759,245.5,63.3,63.3,63.3,43.5202907,43.520289917,43.520292527,43.520295137,90.7,3.8,2.048,6510.543,4.1052449,4.105242531,4.105250428,4.105258326,2.5,-18.0,5.991,21.6,1749376060759.0,1749368860759.0,101.902,1.6,64.359,64.359,309.859,8.724,9.347,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.860Z,1749368860.86,245.6,55.5,55.5,55.5,43.5202863,43.52028552,43.52028812,43.52029072,93.7,5.4,2.4,6511.62,4.105233,4.105230629,4.105238533,4.105246437,2.5,0.99,7.8,21.7,1749376060860.0,1749368860860.0,101.5,-1.9,64.36,64.36,309.96,8.714,9.39,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:40.947Z,1749368860.947,242.8,56.5,56.5,56.5,43.5202825,43.520281637,43.520284514,43.52028739,94.844,4.3,2.4,6512.691,4.1052208,4.105218484,4.105226204,4.105233923,2.5,-32.184,6.7,21.6,1749376060947.0,1749368860947.0,101.257,-3.9,67.247,67.247,310.047,8.705,8.354,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.072Z,1749368861.072,246.5,57.1,57.1,57.1,43.5202781,43.520277347,43.520279857,43.520282366,96.5,3.777,2.0,6513.718,4.1052096,4.105207212,4.105215171,4.105223131,2.5,29.366,6.7,21.5,1749376061072.998,1749368861072.998,100.905,-0.2,63.666,63.666,310.166,8.685,9.538,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.164Z,1749368861.164,242.0,59.5,59.5,59.5,43.5202734,43.520272514,43.520275468,43.520278423,92.9,3.4,2.05,6514.826,4.1051975,4.105195201,4.105202864,4.105210527,2.5,-49.449,6.7,21.3,1749376061164.0,1749368861164.0,100.651,0.8,68.248,68.248,310.248,8.667,7.894,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.253Z,1749368861.253,243.0,60.0,60.0,60.0,43.520269,43.520268143,43.520271,43.520273857,93.7,4.6,2.1,6515.853,4.1051863,4.10518398,4.105191713,4.105199446,2.5,11.111,6.7,21.3,1749376061253.999,1749368861253.999,100.4,2.1,67.329,67.329,310.329,8.649,8.21,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.358Z,1749368861.358,241.6,59.4,59.4,59.4,43.5202646,43.520263702,43.520266695,43.520269689,92.0,3.8,1.8,6516.93,4.1051744,4.10517211,4.105179744,4.105187379,2.5,-13.461,5.6,21.1,1749376061358.0,1749368861358.0,97.6,0.4,68.822,68.822,310.422,8.628,7.623,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.460Z,1749368861.46,242.9,62.7,62.7,62.7,43.5202599,43.52025904,43.520261907,43.520264774,93.3,4.4,1.9,6517.953,4.1051635,4.105161182,4.105168908,4.105176635,2.5,12.621,6.3,21.0,1749376061460.998,1749368861460.998,99.6,4.7,67.615,67.615,310.515,8.608,7.997,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.559Z,1749368861.559,239.6,56.5,56.5,56.5,43.520255,43.520254045,43.520257229,43.520260414,98.299,3.8,2.0,6518.98,4.1051527,4.105150454,4.10515794,4.105165426,2.5,-33.673,5.8,20.9,1749376061559.0,1749368861559.0,103.659,4.8,71.003,71.003,310.603,8.588,6.803,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.658Z,1749368861.658,237.9,57.7,57.7,57.7,43.5202501,43.520249097,43.520252441,43.520255785,103.4,2.3,2.1,6520.029,4.1051416,4.105139394,4.105146747,4.105154099,2.5,-17.0,4.4,20.8,1749376061658.999,1749368861658.999,107.8,1.5,72.793,72.793,310.693,8.568,6.153,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.759Z,1749368861.759,239.2,58.8,58.8,58.8,43.5202456,43.520244633,43.520247856,43.520251078,112.3,0.7,1.8,6521.012,4.1051311,4.105128864,4.105136318,4.105143773,2.5,13.0,2.5,20.6,1749376061759.0,1749368861759.0,114.8,3.8,71.583,71.583,310.783,8.548,6.508,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.860Z,1749368861.86,239.1,51.1,51.1,51.1,43.5202405,43.52023953,43.520242762,43.520245994,103.8,0.4,1.8,6522.025,4.1051207,4.105118466,4.105125913,4.10513336,2.5,-0.98,2.2,20.4,1749376061860.999,1749368861860.999,106.0,-2.1,71.775,71.775,310.875,8.528,6.38,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:41.960Z,1749368861.96,236.6,58.5,58.5,58.5,43.520236,43.520234961,43.520238425,43.52024189,99.5,0.452,1.8,6522.995,4.1051104,4.105108226,4.105115472,4.105122718,2.5,-25.0,2.252,20.2,1749376061960.998,1749368861960.998,99.874,-1.0,74.365,74.365,310.965,8.508,5.444,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:42.052Z,1749368862.052,238.9,63.5,63.5,63.5,43.5202309,43.520229925,43.520233176,43.520236426,92.0,0.5,1.8,6523.974,4.1051005,4.105098271,4.105105702,4.105113134,2.5,25.274,2.3,20.1,1749376062052.0,1749368862052.0,94.3,3.0,72.131,72.131,311.031,8.495,6.167,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:42.160Z,1749368862.16,234.7,59.6,59.6,59.6,43.5202254,43.520224309,43.520227946,43.520231582,91.845,0.3,1.8,6525.0,4.1050903,4.105088175,4.105095258,4.105102342,2.5,-38.532,2.145,19.9,1749376062160.999,1749368862160.999,93.99,3.3,76.397,76.397,311.097,8.484,4.68,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:42.263Z,1749368862.263,233.3,55.8,55.8,55.8,43.5202195,43.520218372,43.520222133,43.520225894,91.7,0.2,1.8,6525.99,4.1050811,4.105079012,4.105085971,4.10509293,2.5,-13.725,2.0,19.8,1749376062263.0,1749368862263.0,93.7,4.8,77.858,77.858,311.158,8.474,4.165,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:42.359Z,1749368862.359,228.9,50.7,50.7,50.7,43.5202138,43.520212559,43.520216696,43.520220833,92.2,0.252,1.748,6526.954,4.1050721,4.105070138,4.105076678,4.105083218,2.5,-45.833,2.0,19.6,1749376062359.0,1749368862359.0,95.326,12.5,82.315,82.315,311.215,8.464,2.621,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
2025-06-08T07:47:42.446Z,1749368862.446,228.5,45.7,45.7,45.7,43.5202074,43.520206149,43.520210319,43.520214489,94.8,0.3,1.7,6527.971,4.1050631,4.10506115,4.10506765,4.10507415,2.5,-4.598,2.0,19.4,1749376062446.0,1749368862446.0,96.8,15.9,82.768,82.768,311.268,8.455,2.442,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1
